project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
P084967	1709718	1	Kalamansig	6.51667	124.15	ADM3	PH|12|71|1709718	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1709654	1	Kalawit	7.8958	122.5362	PPL	PH|09|65	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1709627	1	Kalilangan	7.82111	124.73139	PPL	PH|10|12	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1709272	1	Kapalong	7.88028	125.62833	PPL	PH|11|I7	Philippines|Davao|Province of Davao del Norte
P084967	1708904	1	Kiamba	6.01667	124.7	ADM3	PH|12|M9|1708904	Philippines|Soccsksargen|Province of Sarangani
P084967	1708866	1	Kibawe	7.55	125.05	ADM3	PH|10|12|1708866	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1708601	1	Kitcharao	9.41667	125.61667	ADM3	PH|13|02|1708601	Philippines|Caraga|Province of Agusan del Norte
P084967	1708082	1	Lagonglong	8.81667	124.81667	ADM3	PH|10|43|1708082	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1687028	5	Lake Sebu	6.22417	124.70333	LK	PH|12|70	Philippines|Soccsksargen|Province of South Cotabato
P084967	1958462	1	Lala	7.8489	123.3438	PPL	PH|09|E7	Philippines|Zamboanga Peninsula|Pagadian City
P084967	1707812	1	Lambayong	6.51944	125.04444	PPL	PH|12|71	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1707763	1	Lamitan	6.63333	122.1	ADM3	PH|14|22|1707763	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1707436	1	Lantapan	8.05	124.98333	PPL	PH|10|12	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1707178	1	Las Nieves	8.76667	125.5	ADM3	PH|13|02|1707178	Philippines|Caraga|Province of Agusan del Norte
P084967	1729537	1	Leon Postigo	8.1551	122.9311	PPL	PH|09|65	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1706651	1	Libjo	10.2	125.56667	ADM3	PH|13|61|1706651	Philippines|Caraga|Province of Surigao del Norte
P084967	1706551	1	Libungan	7.3	124.56667	ADM3	PH|12|57|1706551	Philippines|Soccsksargen|Province of North Cotabato
P084967	1704773	1	Maasim	5.93333	124.93333	ADM3	PH|12|M9|1704773	Philippines|Soccsksargen|Province of Sarangani
P084967	1704505	1	Mabuhay	7.41667	122.9	ADM3	PH|09|66|1704505	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1704272	1	Maco	7.4	125.93333	ADM3	PH|11|I7|1704272	Philippines|Davao|Province of Davao del Norte
P084967	1704130	1	Madrid	9.21612	125.93368	ADM3	PH|13|62|1704130	Philippines|Caraga|Province of Surigao del Sur
P084967	1704060	1	Magallanes	14.16726	120.75922	ADM3	PH|40|20|1704060	Philippines|Calabarzon|Province of Cavite
P084967	1703793	1	Magpet	7.31667	125.18333	ADM3	PH|12|57|1703793	Philippines|Soccsksargen|Province of North Cotabato
P084967	1703700	1	Maguing	7.91667	124.5	ADM3	PH|14|35|1703700	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1703578	1	Mahinog	9.15	124.76667	ADM3	PH|02|14|1703578	Philippines|Cagayan Valley|Province of Cagayan
P084967	1703540	1	Maimbung	5.93333	121.03333	ADM3	PH|14|60|1703540	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1703471	1	Maitum	6.03917	124.49861	PPLA3	PH|11|70|1703472	Philippines|Davao
P084967	1703190	1	Malalag	6.5	125.33333	ADM3	PH|11|25|1703190	Philippines|Davao|Province of Davao del Sur
P084967	1703103	1	Malangas	7.61667	123	ADM3	PH|09|66|1703103	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1703052	1	Malapatan	6	125.4	ADM3	PH|11|70|1703052	Philippines|Davao
P084967	1702638	1	Malitbog	10.18333	124.96667	ADM3	PH|08|59|1702638	Philippines|Eastern Visayas|Province of Southern Leyte
P084967	1702033	1	Manay	7.18333	126.41667	ADM3	PH|11|26|1702033	Philippines|Davao|Province of Davao Oriental
P084967	1701150	1	Maragondon	14.23333	120.71667	ADM3	PH|40|20|1701150	Philippines|Calabarzon|Province of Cavite
P084967	1700934	1	Marihatag	8.8	126.13333	ADM3	PH|13|62|1700934	Philippines|Caraga|Province of Surigao del Sur
P084967	1700491	1	Matalam	7.2	124.91667	ADM3	PH|12|57|1700491	Philippines|Soccsksargen|Province of North Cotabato
P084967	1700448	1	Matanao	6.7	125.26667	ADM3	PH|11|25|1700448	Philippines|Davao|Province of Davao del Sur
P084967	1699756	1	Midsayap	7.11667	124.5	ADM3	PH|12|57|1699756	Philippines|Soccsksargen|Province of North Cotabato
P084967	1699324	1	Monkayo	7.86667	126.1	ADM3	PH|11|I7|1699324	Philippines|Davao|Province of Davao del Norte
P084967	1699265	1	Montevista	7.68333	126	ADM3	PH|11|I7|1699265	Philippines|Davao|Province of Davao del Norte
P084967	1681030	1	Municipality of Tudela	8.2517	123.7552	ADM3	PH|10|42|1681030	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1681152	1	Municipality of Tubod	7.9991	123.8736	ADM3	PH|10|34|1681152	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1683265	1	Municipality of Tandubas	5.2135	120.2779	ADM3	PH|14|72|1683265	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1685696	1	Municipality South Ubian	5.2147	120.5884	ADM3	PH|14|72|1685696	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1686336	1	Municipality of Sinacaban	8.2927	123.763	ADM3	PH|10|42|1686336	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1686713	1	Municipality of Sibutad	8.6085	123.482	ADM3	PH|09|65|1686713	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1686859	1	Municipality of Siayan	8.1554	123.1222	ADM3	PH|09|65|1686859	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1686876	1	Municipality of Siasi	5.5423	120.86	ADM3	PH|14|60|1686876	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1689033	1	Municipality of San Miguel	7.6987	123.2659	ADM3	PH|09|66|1689033	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1690685	1	Municipality of Salvador	7.9084	123.8644	ADM3	PH|10|34|1690685	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1691685	1	Municipality of Rizal	8.5631	123.5328	ADM3	PH|09|65|1691685	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1692990	1	Municipality of Jose Dalman	8.3803	123.0582	ADM3	PH|09|65|1692990	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1694778	1	Municipality of Parang	5.93672	120.92114	ADM3	PH|14|60|1694778	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1695181	1	Municipality of Pangutaran	6.305	120.554	ADM3	PH|14|60|1695181	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1699758	1	Municipality of Midsalip	8.0286	123.2569	ADM3	PH|09|66|1699758	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1702426	1	Municipality of Maluso	6.53813	121.89493	ADM3	PH|14|22|1702426	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1703555	1	Municipality of Maigo	8.1027	123.9846	ADM3	PH|10|34|1703555	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1704882	1	Municipality of Luuk	5.9671	121.3456	ADM3	PH|14|60|1704882	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1705569	1	Municipality of Lopez Jaena	8.5246	123.7197	ADM3	PH|10|42|1705569	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1707435	1	Municipality of Lantawan	6.6265	121.8642	ADM3	PH|14|22|1707435	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1707512	1	Municipality of Languyan	5.2533	120.0724	ADM3	PH|14|72|1707512	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1707952	1	Municipality of Lakewood	7.894	123.1583	ADM3	PH|09|66|1707952	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1708432	1	Municipality of Kumalarang	7.7739	123.1389	ADM3	PH|09|66|1708432	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1708558	1	Municipality of Kolambugan	8.0862	123.894	ADM3	PH|10|34|1708558	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1709173	1	Municipality of Sultan Naga Dimaporo	7.7835	123.7442	ADM3	PH|10|34|1709173	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1709250	1	Municipality of Kapatagan	7.8742	123.7349	ADM3	PH|10|34|1709250	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1709618	1	Municipality of Kalingalan Caluang	5.9148	121.2791	ADM3	PH|14|60|1709618	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1710182	1	Municipality of Jimenez	8.3234	123.7513	ADM3	PH|10|42|1710182	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1714822	1	Municipality of Dimataling	7.5334	123.3143	ADM3	PH|09|66|1714822	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1720686	1	Municipality of Calamba	8.5278	123.6444	ADM3	PH|10|42|1720686	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1722168	1	Municipality of Buug	7.7541	123.05	ADM3	PH|09|66|1722168	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1726587	1	Municipality of Baroy	7.98	123.8229	ADM3	PH|10|34|1726587	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1728126	1	Municipality of Panglima Sugala	5.1908	120.0618	ADM3	PH|14|72|1728126	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1728216	1	Municipality of Baliangao	8.616	123.6155	ADM3	PH|10|42|1728216	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	1731489	1	Municipality of Alicia	16.81667	121.66667	ADM3	PH|02|31|1731489	Philippines|Cagayan Valley|Province of Isabela
P084967	1731695	1	Municipality of Alamada	7.48333	124.6	ADM3	PH|12|57|1731695	Philippines|Soccsksargen|Province of North Cotabato
P084967	6569493	1	Municipality of Linamon	8.15167	124.16611	ADM3	PH|10|34|6569493	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	6569496	1	Municipality of Poona Piagapo	8.08472	124.08389	ADM3	PH|10|34|6569496	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	6569538	1	Municipality of Libertad	8.52861	124.36861	ADM3	PH|10|43|6569538	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	6569728	1	Municipality of Initao	8.49056	124.33583	ADM3	PH|10|43|6569728	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	6569745	1	Municipality of Malungon	6.30583	125.29194	ADM3	PH|12|M9|6569745	Philippines|Soccsksargen|Province of Sarangani
P084967	6569849	1	Municipality of Don Marcelino	6.13167	125.64	ADM3	PH|11|25|6569849	Philippines|Davao|Province of Davao del Sur
P084967	6676059	1	Municipality of Bonifacio	8.0878	123.5994	ADM3	PH|10|42|6676059	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	6676064	1	Municipality of Don Victoriano Chiongbian	8.2656	123.6045	ADM3	PH|10|42|6676064	Philippines|Northern Mindanao|Province of Misamis Occidental
P084967	6729298	1	Municipality of Margosatubig	7.5746	123.1872	ADM3	PH|09|66|6729298	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1698888	1	Nabunturan	7.58333	126.01667	ADM3	PH|11|I7|1698888	Philippines|Davao|Province of Davao del Norte
P084967	1698064	1	Nasipit	8.95	125.31667	ADM3	PH|13|02|1698064	Philippines|Caraga|Province of Agusan del Norte
P084967	1697789	1	New Bataan	7.52818	126.1728	ADM3	PH|11|I6|1697789	Philippines|Davao|Compostela
P084967	1697578	1	Norala	6.55	124.66667	ADM3	PH|12|70|1697578	Philippines|Soccsksargen|Province of South Cotabato
P084967	1697156	1	Olutanga	7.33333	122.85	ADM3	PH|09|66|1697156	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1696106	1	Palimbang	6.31667	124.21667	ADM3	PH|12|71|1696106	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1694911	1	Pantukan	7.15	125.95	ADM3	PH|11|I7|1694911	Philippines|Davao|Province of Davao del Norte
P084967	1694777	1	Parang	7.33333	124.3	ADM3	PH|14|56|1694777	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1694002	1	Piagapo	8	124.2	PPL	PH|14|35	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1693903	1	Pigcawayan	7.27722	124.42556	PPL	PH|12|57	Philippines|Soccsksargen|Province of North Cotabato
P084967	1693875	1	Pikit	7.1	124.63333	ADM3	PH|12|57|1693875	Philippines|Soccsksargen|Province of North Cotabato
P084967	1693078	1	Polomolok	6.28333	125.08333	ADM3	PH|12|70|1693078	Philippines|Soccsksargen|Province of South Cotabato
P084967	1692783	1	President Roxas	7.28333	125.13333	ADM3	PH|12|57|1692783	Philippines|Soccsksargen|Province of North Cotabato
P084967	1692785	1	President Quirino	6.7	124.76667	ADM3	PH|12|71|1692785	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1692748	1	Prosperidad	8.41667	125.86667	ADM3	PH|13|03|1692748	Philippines|Caraga|Province of Agusan del Sur
P084967	1679428	3	Province of  Zamboanga del Sur	7.9043	123.3194	ADM2	PH|09|66	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1679429	3	Province of Zamboanga del Norte	8	122.66667	ADM2	PH|09|65	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1682671	3	Province of Tawi-Tawi	5.2057	120.0265	ADM2	PH|14|72	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1685215	3	Province of Surigao del Norte	9.66667	125.63333	ADM2	PH|13|61	Philippines|Caraga|Province of Surigao del Norte
P084967	1685370	3	Province of Sulu	6	121	ADM2	PH|14|60	Philippines|Autonomous Region in Muslim Mindanao|Province of Sulu
P084967	1685377	3	Province of Sultan Kudarat	6.55	124.28333	ADM2	PH|12|71	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1696177	3	Province of Palawan	10	118.75	ADM2	PH|41|49	Philippines|Mimaropa|Province of Palawan
P084967	1697559	3	Province of North Cotabato	7.01667	125.08333	ADM2	PH|12|57	Philippines|Soccsksargen|Province of North Cotabato
P084967	1699492	3	Province of Misamis Oriental	8.75	125	ADM2	PH|10|43	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1703701	3	Province of Maguindanao	7.13333	124.3	ADM2	PH|14|56	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1707667	3	Province of Lanao del Sur	7.91667	124.33333	ADM2	PH|14|35	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1710515	3	Province of Isabela	17	122	ADM2	PH|02|31	Philippines|Cagayan Valley|Province of Isabela
P084967	1715342	3	Province of Davao Oriental	7.16667	126.33333	ADM2	PH|11|26	Philippines|Davao|Province of Davao Oriental
P084967	1715345	3	Province of Davao del Sur	6.33333	125.5	ADM2	PH|11|25	Philippines|Davao|Province of Davao del Sur
P084967	1715347	3	Province of Davao del Norte	7.45099	125.81543	ADM2	PH|11|I7	Philippines|Davao|Province of Davao del Norte
P084967	1721086	3	Province of Cagayan	18	121.83333	ADM2	PH|02|14	Philippines|Cagayan Valley|Province of Cagayan
P084967	7115981	3	Province of Zamboanga Sibugay	7.7627	122.54356	ADM2	PH|09|ZSI	Philippines|Zamboanga Peninsula|Province of Zamboanga Sibugay
P084967	1708660	1	Quinoguitan	9.6679	124.0504	PPL	PH|07|11	Philippines|Central Visayas|Province of Bohol
P084967	1691506	1	Rosario	8.35	126.01667	ADM3	PH|13|03|1691506	Philippines|Caraga|Province of Agusan del Sur
P084967	1690935	1	Salay	8.88333	124.81667	ADM3	PH|10|43|1690935	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1958513	5	Salug Daku River	7.97917	123.63138	STM	PH|09|66	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1689032	1	San Miguel	8.83333	125.98333	ADM3	PH|13|62|1689032	Philippines|Caraga|Province of Surigao del Sur
P084967	1689148	1	San Luis	15.05	120.8	ADM3	PH|03|50|1689148	Philippines|Central Luzon|Province of Pampanga
P084967	1689821	1	San Isidro	6.76667	126.13333	ADM3	PH|11|26|1689821	Philippines|Davao|Province of Davao Oriental
P084967	1690023	1	San Francisco	9.71667	125.41667	ADM3	PH|13|61|1690023	Philippines|Caraga|Province of Surigao del Norte
P084967	1690070	1	San Fernando	7.83333	125.1	ADM3	PH|10|12|1690070	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1690254	1	San Benito	9.98333	125.96667	ADM3	PH|13|61|1690254	Philippines|Caraga|Province of Surigao del Norte
P084967	1690533	1	San Agustin	8.73333	126.11667	ADM3	PH|13|62|1690533	Philippines|Caraga|Province of Surigao del Sur
P084967	1687995	1	Santa Monica	10.03333	126.03333	ADM3	PH|13|61|1687995	Philippines|Caraga|Province of Surigao del Norte
P084967	1688120	1	Santa Josefa	8.03877	126.0211	ADM3	PH|13|03|1688120	Philippines|Caraga|Province of Agusan del Sur
P084967	1688328	1	Santa Cruz	6.9	125.38333	ADM3	PH|11|25|1688328	Philippines|Davao|Province of Davao del Sur
P084967	1687835	1	Santiago	17.28333	120.46667	ADM3	PH|01|29|1687835	Philippines|Ilocos|Province of Ilocos Sur
P084967	1687549	1	Santo Tomas	7.51667	125.6	ADM3	PH|11|I7|1687549	Philippines|Davao|Province of Davao del Norte
P084967	1687677	1	Santo Niño	6.45	124.71667	ADM3	PH|12|70|1687677	Philippines|Soccsksargen|Province of South Cotabato
P084967	1687187	1	Sarangani	5.41667	125.43333	ADM3	PH|11|25|1687187	Philippines|Davao|Province of Davao del Sur
P084967	1686863	1	Siay	7.8	122.88333	ADM3	PH|09|66|1686863	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1686847	1	Sibagat	8.8225	125.6975	PPL	PH|13|03	Philippines|Caraga|Province of Agusan del Sur
P084967	1686356	1	Simunul	4.86667	119.81667	ADM3	PH|14|72|1686356	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1686011	1	Sison	9.65	125.48333	ADM3	PH|13|61|1686011	Philippines|Caraga|Province of Surigao del Norte
P084967	1685693	1	South Upi	6.76667	124.16667	ADM3	PH|14|56|1685693	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1685507	1	Sugbongcogon	8.95	124.8	ADM3	PH|10|43|1685507	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1685392	1	Sulop	6.61667	125.36667	ADM3	PH|11|25|1685392	Philippines|Davao|Province of Davao del Sur
P084967	1685379	1	Sultan Kudarat	7.23333	124.31667	ADM3	PH|14|56|1685379	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1685303	1	Sumilao	8.25	124.93333	ADM3	PH|10|12|1685303	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1685297	1	Sumisip	6.45	121.96667	ADM3	PH|14|22|1685297	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1685231	1	Surallah	6.31667	124.53333	ADM3	PH|12|70|1685231	Philippines|Soccsksargen|Province of South Cotabato
P084967	1684397	1	Tago	8.96667	126.15	ADM3	PH|13|62|1684397	Philippines|Caraga|Province of Surigao del Sur
P084967	1684139	1	Talacogon	8.41667	125.8	ADM3	PH|13|03|1684139	Philippines|Caraga|Province of Agusan del Sur
P084967	1683702	1	Talusan	7.41667	122.81667	ADM3	PH|09|66|1683702	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1683434	1	Tampakan	6.48333	125.06667	ADM3	PH|12|70|1683434	Philippines|Soccsksargen|Province of South Cotabato
P084967	1683426	1	Tamparan	7.88333	124.33333	ADM3	PH|14|35|1683426	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1683304	1	Tandag	9.08333	126.08333	ADM3	PH|13|62|1683304	Philippines|Caraga|Province of Surigao del Sur
P084967	1683038	1	Tantangan	6.56667	124.76667	ADM3	PH|12|70|1683038	Philippines|Soccsksargen|Province of South Cotabato
P084967	1682793	1	Tarragona	7.05	126.38333	ADM3	PH|11|26|1682793	Philippines|Davao|Province of Davao Oriental
P084967	1682561	1	T’boli	6.15	124.78333	ADM3	PH|12|70|1682561	Philippines|Soccsksargen|Province of South Cotabato
P084967	1681716	1	Tipo-Tipo	6.51667	122.13333	ADM3	PH|14|22|1681716	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1681690	1	Titay	7.78333	122.43333	ADM3	PH|09|66|1681690	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1681334	1	Trento	8.05	126.13333	ADM3	PH|13|03|1681334	Philippines|Caraga|Province of Agusan del Sur
P084967	1681261	1	Tubajon	10.3	125.56667	ADM3	PH|13|61|1681261	Philippines|Caraga|Province of Surigao del Norte
P084967	1681081	1	Tuburan	6.63333	122.21667	ADM3	PH|14|22|1681081	Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan
P084967	1680821	1	Tulunan	6.81667	124.96667	ADM3	PH|12|57|1680821	Philippines|Soccsksargen|Province of North Cotabato
P084967	1680678	1	Tungawan	7.53333	122.36667	ADM3	PH|09|66|1680678	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1680614	1	Tupi	6.31667	124.95	ADM3	PH|12|70|1680614	Philippines|Soccsksargen|Province of South Cotabato
P084967	1680579	1	Turtle Islands	6.18333	118.13333	ADM3	PH|14|72|1680579	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1680234	1	Upi	7	124.05	ADM3	PH|14|56|1680234	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1680041	1	Veruela	8.05	125.66667	ADM3	PH|13|03|1680041	Philippines|Caraga|Province of Agusan del Sur
P084977	1527747	6	Kyrgyz Republic	41.5	75	PCLI	KG|00	Kyrgyzstan
P084984	149590	8	United Republic of Tanzania	-6	35	PCLI	TZ|00	Tanzania
P085006	2300660	6	Republic of Ghana	8.1	-1.2	PCLI	GH|00	Ghana
P085007	192950	6	Republic of Kenya	1	38	PCLI	KE|00	Kenya
P085009	7647662	3	Babati District	-4.21667	35.75	ADM2	TZ|26|7647662	Tanzania|Arusha|Babati District
P085009	161217	3	Bariadi District	-2.75	34.5	ADM2	TZ|31|161217	Tanzania|Simiyu|Bariadi District
P085009	159711	3	Hai District	-3.16667	37.16667	ADM2	TZ|06|159711	Tanzania|Kilimanjaro|Hai District
P085009	159673	3	Handeni District	-5.5	38	ADM2	TZ|18|159673	Tanzania|Tanga|Handeni District
P085009	158213	3	Kasulu District	-4.41667	30.33333	ADM2	TZ|05|158213	Tanzania|Kigoma|Kasulu District
P085009	157402	3	Kilosa District	-7	37	ADM2	TZ|10|157402	Tanzania|Morogoro|Kilosa District
P085009	155918	3	Liwale District	-9.5	38	ADM2	TZ|07|155918	Tanzania|Lindi|Liwale District
P085009	155568	3	Lushoto District	-4.66667	38.33333	ADM2	TZ|18|155568	Tanzania|Tanga|Lushoto District
P085009	154646	3	Maswa District	-3.2	33.786	ADM2	TZ|15|154646	Tanzania|Shinyanga|Maswa District
P085009	7647511	3	Mbarali district	-8.85	33.85	ADM2	TZ|09|7647511	Tanzania|Mbeya|Mbarali district
P085009	877618	1	Namtumbo	-10.48333	36.03333	LCTY	TZ|14	Tanzania|Ruvuma
P085009	877400	3	Songea District	-10.66667	36	ADM2	TZ|14|877400	Tanzania|Ruvuma|Songea District
P085009	149702	3	Sumbawanga District	-8.41667	31.83333	ADM2	TZ|24|149702	Tanzania|Rukwa|Sumbawanga District
P085009	877377	3	Tunduru District	-11	37.5	ADM2	TZ|14|877377	Tanzania|Ruvuma|Tunduru District
P085009	149590	8	United Republic of Tanzania	-6	35	PCLI	TZ|00	Tanzania
P085009	149171	3	Urambo District	-5	31.91667	ADM2	TZ|17|149171	Tanzania|Tabora|Urambo District
P085071	1581130	1	Hanoi	21.0245	105.84117	PPLC	VN|44	Vietnam|Ha Nội
